Pokedex Number,Pokemon,Link,HP,Attack,Defense,Speed,Special Attack,Special Defense,Stat Total
0522,Blitzle,https://bulbapedia.bulbagarden.net/wiki/Blitzle_(Pok%C3%A9mon),45,60,32,76,50,32,295
0523,Zebstrika,https://bulbapedia.bulbagarden.net/wiki/Zebstrika_(Pok%C3%A9mon),75,100,63,116,80,63,497
0524,Roggenrola,https://bulbapedia.bulbagarden.net/wiki/Roggenrola_(Pok%C3%A9mon),55,75,85,15,25,25,280
0525,Boldore,https://bulbapedia.bulbagarden.net/wiki/Boldore_(Pok%C3%A9mon),70,105,105,20,50,40,390
0526,Gigalith,https://bulbapedia.bulbagarden.net/wiki/Gigalith_(Pok%C3%A9mon),85,135,130,25,60,80,515
0527,Woobat,https://bulbapedia.bulbagarden.net/wiki/Woobat_(Pok%C3%A9mon),65,45,43,72,55,43,323
0528,Swoobat,https://bulbapedia.bulbagarden.net/wiki/Swoobat_(Pok%C3%A9mon),67,57,55,114,77,55,425
0529,Drilbur,https://bulbapedia.bulbagarden.net/wiki/Drilbur_(Pok%C3%A9mon),60,85,40,68,30,45,328
0530,Excadrill,https://bulbapedia.bulbagarden.net/wiki/Excadrill_(Pok%C3%A9mon),110,135,60,88,50,65,508
0530,Excadrill Mega Excadrill,https://bulbapedia.bulbagarden.net/wiki/Excadrill_(Pok%C3%A9mon),110,165,100,103,65,65,608
0531,Audino,https://bulbapedia.bulbagarden.net/wiki/Audino_(Pok%C3%A9mon),103,60,86,50,60,86,445
0531,Audino Mega Audino,https://bulbapedia.bulbagarden.net/wiki/Audino_(Pok%C3%A9mon),103,60,126,50,80,126,545
0532,Timburr,https://bulbapedia.bulbagarden.net/wiki/Timburr_(Pok%C3%A9mon),75,80,55,35,25,35,305
0533,Gurdurr,https://bulbapedia.bulbagarden.net/wiki/Gurdurr_(Pok%C3%A9mon),85,105,85,40,40,50,405
0534,Conkeldurr,https://bulbapedia.bulbagarden.net/wiki/Conkeldurr_(Pok%C3%A9mon),105,140,95,45,55,65,505
0535,Tympole,https://bulbapedia.bulbagarden.net/wiki/Tympole_(Pok%C3%A9mon),50,50,40,64,50,40,294
0536,Palpitoad,https://bulbapedia.bulbagarden.net/wiki/Palpitoad_(Pok%C3%A9mon),75,65,55,69,65,55,384
0537,Seismitoad,https://bulbapedia.bulbagarden.net/wiki/Seismitoad_(Pok%C3%A9mon),105,95,75,74,85,75,509
0538,Throh,https://bulbapedia.bulbagarden.net/wiki/Throh_(Pok%C3%A9mon),120,100,85,45,30,85,465
0539,Sawk,https://bulbapedia.bulbagarden.net/wiki/Sawk_(Pok%C3%A9mon),75,125,75,85,30,75,465
0540,Sewaddle,https://bulbapedia.bulbagarden.net/wiki/Sewaddle_(Pok%C3%A9mon),45,53,70,42,40,60,310
0541,Swadloon,https://bulbapedia.bulbagarden.net/wiki/Swadloon_(Pok%C3%A9mon),55,63,90,42,50,80,380
0542,Leavanny,https://bulbapedia.bulbagarden.net/wiki/Leavanny_(Pok%C3%A9mon),75,103,80,92,70,80,500
0543,Venipede,https://bulbapedia.bulbagarden.net/wiki/Venipede_(Pok%C3%A9mon),30,45,59,57,30,39,260
0544,Whirlipede,https://bulbapedia.bulbagarden.net/wiki/Whirlipede_(Pok%C3%A9mon),40,55,99,47,40,79,360
0545,Scolipede,https://bulbapedia.bulbagarden.net/wiki/Scolipede_(Pok%C3%A9mon),60,100,89,112,55,69,485
0545,Scolipede Mega Scolipede,https://bulbapedia.bulbagarden.net/wiki/Scolipede_(Pok%C3%A9mon),60,140,149,62,75,99,585
0546,Cottonee,https://bulbapedia.bulbagarden.net/wiki/Cottonee_(Pok%C3%A9mon),40,27,60,66,37,50,280
0547,Whimsicott,https://bulbapedia.bulbagarden.net/wiki/Whimsicott_(Pok%C3%A9mon),60,67,85,116,77,75,480
0548,Petilil,https://bulbapedia.bulbagarden.net/wiki/Petilil_(Pok%C3%A9mon),45,35,50,30,70,50,280
0549,Lilligant,https://bulbapedia.bulbagarden.net/wiki/Lilligant_(Pok%C3%A9mon),70,60,75,90,110,75,480
0549,Lilligant Hisuian Lilligant,https://bulbapedia.bulbagarden.net/wiki/Lilligant_(Pok%C3%A9mon),70,105,75,105,50,75,480
0550,Basculin,https://bulbapedia.bulbagarden.net/wiki/Basculin_(Pok%C3%A9mon),70,92,65,98,80,55,460
0551,Sandile,https://bulbapedia.bulbagarden.net/wiki/Sandile_(Pok%C3%A9mon),50,72,35,65,35,35,292
0552,Krokorok,https://bulbapedia.bulbagarden.net/wiki/Krokorok_(Pok%C3%A9mon),60,82,45,74,45,45,351
0553,Krookodile,https://bulbapedia.bulbagarden.net/wiki/Krookodile_(Pok%C3%A9mon),95,117,80,92,65,70,519
0554,Darumaka,https://bulbapedia.bulbagarden.net/wiki/Darumaka_(Pok%C3%A9mon),70,90,45,50,15,45,315
0554,Darumaka Galarian Darumaka,https://bulbapedia.bulbagarden.net/wiki/Darumaka_(Pok%C3%A9mon),70,90,45,50,15,45,315
0555,Darmanitan Standard Mode,https://bulbapedia.bulbagarden.net/wiki/Darmanitan_(Pok%C3%A9mon),105,140,55,95,30,55,480
0555,Darmanitan Zen Mode,https://bulbapedia.bulbagarden.net/wiki/Darmanitan_(Pok%C3%A9mon),105,30,105,55,140,105,540
0555,Darmanitan Galarian Standard Mode,https://bulbapedia.bulbagarden.net/wiki/Darmanitan_(Pok%C3%A9mon),105,140,55,95,30,55,480
0555,Darmanitan Galarian Zen Mode,https://bulbapedia.bulbagarden.net/wiki/Darmanitan_(Pok%C3%A9mon),105,160,55,135,30,55,540
0556,Maractus,https://bulbapedia.bulbagarden.net/wiki/Maractus_(Pok%C3%A9mon),75,86,67,60,106,67,461
0557,Dwebble,https://bulbapedia.bulbagarden.net/wiki/Dwebble_(Pok%C3%A9mon),50,65,85,55,35,35,325
0558,Crustle,https://bulbapedia.bulbagarden.net/wiki/Crustle_(Pok%C3%A9mon),70,105,125,45,65,75,485
0559,Scraggy,https://bulbapedia.bulbagarden.net/wiki/Scraggy_(Pok%C3%A9mon),50,75,70,48,35,70,348
0560,Scrafty,https://bulbapedia.bulbagarden.net/wiki/Scrafty_(Pok%C3%A9mon),65,90,115,58,45,115,488
0560,Scrafty Mega Scrafty,https://bulbapedia.bulbagarden.net/wiki/Scrafty_(Pok%C3%A9mon),65,130,135,68,55,135,588
0561,Sigilyph,https://bulbapedia.bulbagarden.net/wiki/Sigilyph_(Pok%C3%A9mon),72,58,80,97,103,80,490
0562,Yamask,https://bulbapedia.bulbagarden.net/wiki/Yamask_(Pok%C3%A9mon),38,30,85,30,55,65,303
0562,Yamask Galarian Yamask,https://bulbapedia.bulbagarden.net/wiki/Yamask_(Pok%C3%A9mon),38,55,85,30,30,65,303
0563,Cofagrigus,https://bulbapedia.bulbagarden.net/wiki/Cofagrigus_(Pok%C3%A9mon),58,50,145,30,95,105,483
0564,Tirtouga,https://bulbapedia.bulbagarden.net/wiki/Tirtouga_(Pok%C3%A9mon),54,78,103,22,53,45,355
0565,Carracosta,https://bulbapedia.bulbagarden.net/wiki/Carracosta_(Pok%C3%A9mon),74,108,133,32,83,65,495
0566,Archen,https://bulbapedia.bulbagarden.net/wiki/Archen_(Pok%C3%A9mon),55,112,45,70,74,45,401
0567,Archeops,https://bulbapedia.bulbagarden.net/wiki/Archeops_(Pok%C3%A9mon),75,140,65,110,112,65,567
0568,Trubbish,https://bulbapedia.bulbagarden.net/wiki/Trubbish_(Pok%C3%A9mon),50,50,62,65,40,62,329
0569,Garbodor,https://bulbapedia.bulbagarden.net/wiki/Garbodor_(Pok%C3%A9mon),80,95,82,75,60,82,474
0570,Zorua,https://bulbapedia.bulbagarden.net/wiki/Zorua_(Pok%C3%A9mon),40,65,40,65,80,40,330
0570,Zorua Hisuian Zorua,https://bulbapedia.bulbagarden.net/wiki/Zorua_(Pok%C3%A9mon),35,60,40,70,85,40,330
0571,Zoroark,https://bulbapedia.bulbagarden.net/wiki/Zoroark_(Pok%C3%A9mon),60,105,60,105,120,60,510
0571,Zoroark Hisuian Zoroark,https://bulbapedia.bulbagarden.net/wiki/Zoroark_(Pok%C3%A9mon),55,100,60,110,125,60,510
0572,Minccino,https://bulbapedia.bulbagarden.net/wiki/Minccino_(Pok%C3%A9mon),55,50,40,75,40,40,300
0573,Cinccino,https://bulbapedia.bulbagarden.net/wiki/Cinccino_(Pok%C3%A9mon),75,95,60,115,65,60,470
0574,Gothita,https://bulbapedia.bulbagarden.net/wiki/Gothita_(Pok%C3%A9mon),45,30,50,45,55,65,290
0575,Gothorita,https://bulbapedia.bulbagarden.net/wiki/Gothorita_(Pok%C3%A9mon),60,45,70,55,75,85,390
0576,Gothitelle,https://bulbapedia.bulbagarden.net/wiki/Gothitelle_(Pok%C3%A9mon),70,55,95,65,95,110,490
0577,Solosis,https://bulbapedia.bulbagarden.net/wiki/Solosis_(Pok%C3%A9mon),45,30,40,20,105,50,290
0578,Duosion,https://bulbapedia.bulbagarden.net/wiki/Duosion_(Pok%C3%A9mon),65,40,50,30,125,60,370
0579,Reuniclus,https://bulbapedia.bulbagarden.net/wiki/Reuniclus_(Pok%C3%A9mon),110,65,75,30,125,85,490
0580,Ducklett,https://bulbapedia.bulbagarden.net/wiki/Ducklett_(Pok%C3%A9mon),62,44,50,55,44,50,305
0581,Swanna,https://bulbapedia.bulbagarden.net/wiki/Swanna_(Pok%C3%A9mon),75,87,63,98,87,63,473
0582,Vanillite,https://bulbapedia.bulbagarden.net/wiki/Vanillite_(Pok%C3%A9mon),36,50,50,44,65,60,305
0583,Vanillish,https://bulbapedia.bulbagarden.net/wiki/Vanillish_(Pok%C3%A9mon),51,65,65,59,80,75,395
0584,Vanilluxe,https://bulbapedia.bulbagarden.net/wiki/Vanilluxe_(Pok%C3%A9mon),71,95,85,79,110,95,535
0585,Deerling,https://bulbapedia.bulbagarden.net/wiki/Deerling_(Pok%C3%A9mon),60,60,50,75,40,50,335
0586,Sawsbuck,https://bulbapedia.bulbagarden.net/wiki/Sawsbuck_(Pok%C3%A9mon),80,100,70,95,60,70,475
0587,Emolga,https://bulbapedia.bulbagarden.net/wiki/Emolga_(Pok%C3%A9mon),55,75,60,103,75,60,428
0588,Karrablast,https://bulbapedia.bulbagarden.net/wiki/Karrablast_(Pok%C3%A9mon),50,75,45,60,40,45,315
0589,Escavalier,https://bulbapedia.bulbagarden.net/wiki/Escavalier_(Pok%C3%A9mon),70,135,105,20,60,105,495
0590,Foongus,https://bulbapedia.bulbagarden.net/wiki/Foongus_(Pok%C3%A9mon),69,55,45,15,55,55,294
0591,Amoonguss,https://bulbapedia.bulbagarden.net/wiki/Amoonguss_(Pok%C3%A9mon),114,85,70,30,85,80,464
0592,Frillish,https://bulbapedia.bulbagarden.net/wiki/Frillish_(Pok%C3%A9mon),55,40,50,40,65,85,335
0593,Jellicent,https://bulbapedia.bulbagarden.net/wiki/Jellicent_(Pok%C3%A9mon),100,60,70,60,85,105,480
0594,Alomomola,https://bulbapedia.bulbagarden.net/wiki/Alomomola_(Pok%C3%A9mon),165,75,80,65,40,45,470
0595,Joltik,https://bulbapedia.bulbagarden.net/wiki/Joltik_(Pok%C3%A9mon),50,47,50,65,57,50,319
0596,Galvantula,https://bulbapedia.bulbagarden.net/wiki/Galvantula_(Pok%C3%A9mon),70,77,60,108,97,60,472
0597,Ferroseed,https://bulbapedia.bulbagarden.net/wiki/Ferroseed_(Pok%C3%A9mon),44,50,91,10,24,86,305
0598,Ferrothorn,https://bulbapedia.bulbagarden.net/wiki/Ferrothorn_(Pok%C3%A9mon),74,94,131,20,54,116,489
0599,Klink,https://bulbapedia.bulbagarden.net/wiki/Klink_(Pok%C3%A9mon),40,55,70,30,45,60,300
0600,Klang,https://bulbapedia.bulbagarden.net/wiki/Klang_(Pok%C3%A9mon),60,80,95,50,70,85,440
0601,Klinklang,https://bulbapedia.bulbagarden.net/wiki/Klinklang_(Pok%C3%A9mon),60,100,115,90,70,85,520
0602,Tynamo,https://bulbapedia.bulbagarden.net/wiki/Tynamo_(Pok%C3%A9mon),35,55,40,60,45,40,275
0603,Eelektrik,https://bulbapedia.bulbagarden.net/wiki/Eelektrik_(Pok%C3%A9mon),65,85,70,40,75,70,405
0604,Eelektross,https://bulbapedia.bulbagarden.net/wiki/Eelektross_(Pok%C3%A9mon),85,115,80,50,105,80,515
0604,Eelektross Mega Eelektross,https://bulbapedia.bulbagarden.net/wiki/Eelektross_(Pok%C3%A9mon),85,145,80,80,135,90,615
0605,Elgyem,https://bulbapedia.bulbagarden.net/wiki/Elgyem_(Pok%C3%A9mon),55,55,55,30,85,55,335
0606,Beheeyem,https://bulbapedia.bulbagarden.net/wiki/Beheeyem_(Pok%C3%A9mon),75,75,75,40,125,95,485
0607,Litwick,https://bulbapedia.bulbagarden.net/wiki/Litwick_(Pok%C3%A9mon),50,30,55,20,65,55,275
0608,Lampent,https://bulbapedia.bulbagarden.net/wiki/Lampent_(Pok%C3%A9mon),60,40,60,55,95,60,370
0609,Chandelure,https://bulbapedia.bulbagarden.net/wiki/Chandelure_(Pok%C3%A9mon),60,55,90,80,145,90,520
0609,Chandelure Mega Chandelure,https://bulbapedia.bulbagarden.net/wiki/Chandelure_(Pok%C3%A9mon),60,75,110,90,175,110,620
0610,Axew,https://bulbapedia.bulbagarden.net/wiki/Axew_(Pok%C3%A9mon),46,87,60,57,30,40,320
0611,Fraxure,https://bulbapedia.bulbagarden.net/wiki/Fraxure_(Pok%C3%A9mon),66,117,70,67,40,50,410
0612,Haxorus,https://bulbapedia.bulbagarden.net/wiki/Haxorus_(Pok%C3%A9mon),76,147,90,97,60,70,540
0613,Cubchoo,https://bulbapedia.bulbagarden.net/wiki/Cubchoo_(Pok%C3%A9mon),55,70,40,40,60,40,305
0614,Beartic,https://bulbapedia.bulbagarden.net/wiki/Beartic_(Pok%C3%A9mon),95,130,80,50,70,80,505
0615,Cryogonal,https://bulbapedia.bulbagarden.net/wiki/Cryogonal_(Pok%C3%A9mon),80,50,50,105,95,135,515
0616,Shelmet,https://bulbapedia.bulbagarden.net/wiki/Shelmet_(Pok%C3%A9mon),50,40,85,25,40,65,305
0617,Accelgor,https://bulbapedia.bulbagarden.net/wiki/Accelgor_(Pok%C3%A9mon),80,70,40,145,100,60,495
0618,Stunfisk,https://bulbapedia.bulbagarden.net/wiki/Stunfisk_(Pok%C3%A9mon),109,66,84,32,81,99,471
0618,Stunfisk Galarian Stunfisk,https://bulbapedia.bulbagarden.net/wiki/Stunfisk_(Pok%C3%A9mon),109,81,99,32,66,84,471
0619,Mienfoo,https://bulbapedia.bulbagarden.net/wiki/Mienfoo_(Pok%C3%A9mon),45,85,50,65,55,50,350
0620,Mienshao,https://bulbapedia.bulbagarden.net/wiki/Mienshao_(Pok%C3%A9mon),65,125,60,105,95,60,510
0621,Druddigon,https://bulbapedia.bulbagarden.net/wiki/Druddigon_(Pok%C3%A9mon),77,120,90,48,60,90,485
0622,Golett,https://bulbapedia.bulbagarden.net/wiki/Golett_(Pok%C3%A9mon),59,74,50,35,35,50,303
0623,Golurk,https://bulbapedia.bulbagarden.net/wiki/Golurk_(Pok%C3%A9mon),89,124,80,55,55,80,483
0624,Pawniard,https://bulbapedia.bulbagarden.net/wiki/Pawniard_(Pok%C3%A9mon),45,85,70,60,40,40,340
0625,Bisharp,https://bulbapedia.bulbagarden.net/wiki/Bisharp_(Pok%C3%A9mon),65,125,100,70,60,70,490
0626,Bouffalant,https://bulbapedia.bulbagarden.net/wiki/Bouffalant_(Pok%C3%A9mon),95,110,95,55,40,95,490
0627,Rufflet,https://bulbapedia.bulbagarden.net/wiki/Rufflet_(Pok%C3%A9mon),70,83,50,60,37,50,350
0628,Braviary,https://bulbapedia.bulbagarden.net/wiki/Braviary_(Pok%C3%A9mon),100,123,75,80,57,75,510
0628,Braviary Hisuian Braviary,https://bulbapedia.bulbagarden.net/wiki/Braviary_(Pok%C3%A9mon),110,83,70,65,112,70,510
0629,Vullaby,https://bulbapedia.bulbagarden.net/wiki/Vullaby_(Pok%C3%A9mon),70,55,75,60,45,65,370
0630,Mandibuzz,https://bulbapedia.bulbagarden.net/wiki/Mandibuzz_(Pok%C3%A9mon),110,65,105,80,55,95,510
0631,Heatmor,https://bulbapedia.bulbagarden.net/wiki/Heatmor_(Pok%C3%A9mon),85,97,66,65,105,66,484
0632,Durant,https://bulbapedia.bulbagarden.net/wiki/Durant_(Pok%C3%A9mon),58,109,112,109,48,48,484
0633,Deino,https://bulbapedia.bulbagarden.net/wiki/Deino_(Pok%C3%A9mon),52,65,50,38,45,50,300
0634,Zweilous,https://bulbapedia.bulbagarden.net/wiki/Zweilous_(Pok%C3%A9mon),72,85,70,58,65,70,420
0635,Hydreigon,https://bulbapedia.bulbagarden.net/wiki/Hydreigon_(Pok%C3%A9mon),92,105,90,98,125,90,600
0636,Larvesta,https://bulbapedia.bulbagarden.net/wiki/Larvesta_(Pok%C3%A9mon),55,85,55,60,50,55,360
0637,Volcarona,https://bulbapedia.bulbagarden.net/wiki/Volcarona_(Pok%C3%A9mon),85,60,65,100,135,105,550
0638,Cobalion,https://bulbapedia.bulbagarden.net/wiki/Cobalion_(Pok%C3%A9mon),91,90,129,108,90,72,580
0639,Terrakion,https://bulbapedia.bulbagarden.net/wiki/Terrakion_(Pok%C3%A9mon),91,129,90,108,72,90,580
0640,Virizion,https://bulbapedia.bulbagarden.net/wiki/Virizion_(Pok%C3%A9mon),91,90,72,108,90,129,580
0641,Tornadus Incarnate Forme,https://bulbapedia.bulbagarden.net/wiki/Tornadus_(Pok%C3%A9mon),79,115,70,111,125,80,580
0641,Tornadus Therian Forme,https://bulbapedia.bulbagarden.net/wiki/Tornadus_(Pok%C3%A9mon),79,100,80,121,110,90,580
0642,Thundurus Incarnate Forme,https://bulbapedia.bulbagarden.net/wiki/Thundurus_(Pok%C3%A9mon),79,115,70,111,125,80,580
0642,Thundurus Therian Forme,https://bulbapedia.bulbagarden.net/wiki/Thundurus_(Pok%C3%A9mon),79,105,70,101,145,80,580
0643,Reshiram,https://bulbapedia.bulbagarden.net/wiki/Reshiram_(Pok%C3%A9mon),100,120,100,90,150,120,680
0644,Zekrom,https://bulbapedia.bulbagarden.net/wiki/Zekrom_(Pok%C3%A9mon),100,150,120,90,120,100,680
0645,Landorus Incarnate Forme,https://bulbapedia.bulbagarden.net/wiki/Landorus_(Pok%C3%A9mon),89,125,90,101,115,80,600
0645,Landorus Therian Forme,https://bulbapedia.bulbagarden.net/wiki/Landorus_(Pok%C3%A9mon),89,145,90,91,105,80,600
0646,Kyurem,https://bulbapedia.bulbagarden.net/wiki/Kyurem_(Pok%C3%A9mon),125,130,90,95,130,90,660
0646,Kyurem White Kyurem,https://bulbapedia.bulbagarden.net/wiki/Kyurem_(Pok%C3%A9mon),125,120,90,95,170,100,700
0646,Kyurem Black Kyurem,https://bulbapedia.bulbagarden.net/wiki/Kyurem_(Pok%C3%A9mon),125,170,100,95,120,90,700
0647,Keldeo,https://bulbapedia.bulbagarden.net/wiki/Keldeo_(Pok%C3%A9mon),91,72,90,108,129,90,580
0648,Meloetta Aria Forme,https://bulbapedia.bulbagarden.net/wiki/Meloetta_(Pok%C3%A9mon),100,77,77,90,128,128,600
0648,Meloetta Pirouette Forme,https://bulbapedia.bulbagarden.net/wiki/Meloetta_(Pok%C3%A9mon),100,128,90,128,77,77,600
0649,Genesect,https://bulbapedia.bulbagarden.net/wiki/Genesect_(Pok%C3%A9mon),71,120,95,99,120,95,600
0650,Chespin,https://bulbapedia.bulbagarden.net/wiki/Chespin_(Pok%C3%A9mon),56,61,65,38,48,45,313
0651,Quilladin,https://bulbapedia.bulbagarden.net/wiki/Quilladin_(Pok%C3%A9mon),61,78,95,57,56,58,405
0652,Chesnaught,https://bulbapedia.bulbagarden.net/wiki/Chesnaught_(Pok%C3%A9mon),88,107,122,64,74,75,530
0652,Chesnaught Mega Chesnaught,https://bulbapedia.bulbagarden.net/wiki/Chesnaught_(Pok%C3%A9mon),88,137,172,44,74,115,630
0653,Fennekin,https://bulbapedia.bulbagarden.net/wiki/Fennekin_(Pok%C3%A9mon),40,45,40,60,62,60,307
0654,Braixen,https://bulbapedia.bulbagarden.net/wiki/Braixen_(Pok%C3%A9mon),59,59,58,73,90,70,409
0655,Delphox,https://bulbapedia.bulbagarden.net/wiki/Delphox_(Pok%C3%A9mon),75,69,72,104,114,100,534
0655,Delphox Mega Delphox,https://bulbapedia.bulbagarden.net/wiki/Delphox_(Pok%C3%A9mon),75,69,72,134,159,125,634
0656,Froakie,https://bulbapedia.bulbagarden.net/wiki/Froakie_(Pok%C3%A9mon),41,56,40,71,62,44,314
0657,Frogadier,https://bulbapedia.bulbagarden.net/wiki/Frogadier_(Pok%C3%A9mon),54,63,52,97,83,56,405
0658,Greninja,https://bulbapedia.bulbagarden.net/wiki/Greninja_(Pok%C3%A9mon),72,95,67,122,103,71,530
0658,Greninja Ash-Greninja,https://bulbapedia.bulbagarden.net/wiki/Greninja_(Pok%C3%A9mon),72,145,67,132,153,71,640
0658,Greninja Mega Greninja,https://bulbapedia.bulbagarden.net/wiki/Greninja_(Pok%C3%A9mon),72,125,77,142,133,81,630
0659,Bunnelby,https://bulbapedia.bulbagarden.net/wiki/Bunnelby_(Pok%C3%A9mon),38,36,38,57,32,36,237
0660,Diggersby,https://bulbapedia.bulbagarden.net/wiki/Diggersby_(Pok%C3%A9mon),85,56,77,78,50,77,423
0661,Fletchling,https://bulbapedia.bulbagarden.net/wiki/Fletchling_(Pok%C3%A9mon),45,50,43,62,40,38,278
0662,Fletchinder,https://bulbapedia.bulbagarden.net/wiki/Fletchinder_(Pok%C3%A9mon),62,73,55,84,56,52,382
0663,Talonflame,https://bulbapedia.bulbagarden.net/wiki/Talonflame_(Pok%C3%A9mon),78,81,71,126,74,69,499
0664,Scatterbug,https://bulbapedia.bulbagarden.net/wiki/Scatterbug_(Pok%C3%A9mon),38,35,40,35,27,25,200
0665,Spewpa,https://bulbapedia.bulbagarden.net/wiki/Spewpa_(Pok%C3%A9mon),45,22,60,29,27,30,213
0666,Vivillon,https://bulbapedia.bulbagarden.net/wiki/Vivillon_(Pok%C3%A9mon),80,52,50,89,90,50,411
0667,Litleo,https://bulbapedia.bulbagarden.net/wiki/Litleo_(Pok%C3%A9mon),62,50,58,72,73,54,369
0668,Pyroar,https://bulbapedia.bulbagarden.net/wiki/Pyroar_(Pok%C3%A9mon),86,68,72,106,109,66,507
0668,Pyroar Mega Pyroar,https://bulbapedia.bulbagarden.net/wiki/Pyroar_(Pok%C3%A9mon),86,88,92,126,129,86,607
0669,Flabébé,https://bulbapedia.bulbagarden.net/wiki/Flab%C3%A9b%C3%A9_(Pok%C3%A9mon),44,38,39,42,61,79,303
0670,Floette,https://bulbapedia.bulbagarden.net/wiki/Floette_(Pok%C3%A9mon),54,45,47,52,75,98,371
0670,Floette Eternal Flower,https://bulbapedia.bulbagarden.net/wiki/Floette_(Pok%C3%A9mon),74,65,67,92,125,128,551
0670,Floette Mega Floette,https://bulbapedia.bulbagarden.net/wiki/Floette_(Pok%C3%A9mon),74,85,87,102,155,148,651
0671,Florges,https://bulbapedia.bulbagarden.net/wiki/Florges_(Pok%C3%A9mon),78,65,68,75,112,154,552
0672,Skiddo,https://bulbapedia.bulbagarden.net/wiki/Skiddo_(Pok%C3%A9mon),66,65,48,52,62,57,350
0673,Gogoat,https://bulbapedia.bulbagarden.net/wiki/Gogoat_(Pok%C3%A9mon),123,100,62,68,97,81,531
0674,Pancham,https://bulbapedia.bulbagarden.net/wiki/Pancham_(Pok%C3%A9mon),67,82,62,43,46,48,348
0675,Pangoro,https://bulbapedia.bulbagarden.net/wiki/Pangoro_(Pok%C3%A9mon),95,124,78,58,69,71,495
0676,Furfrou,https://bulbapedia.bulbagarden.net/wiki/Furfrou_(Pok%C3%A9mon),75,80,60,102,65,90,472
0677,Espurr,https://bulbapedia.bulbagarden.net/wiki/Espurr_(Pok%C3%A9mon),62,48,54,68,63,60,355
0678,Meowstic,https://bulbapedia.bulbagarden.net/wiki/Meowstic_(Pok%C3%A9mon),74,48,76,104,83,81,466
0679,Honedge,https://bulbapedia.bulbagarden.net/wiki/Honedge_(Pok%C3%A9mon),45,80,100,28,35,37,325
0680,Doublade,https://bulbapedia.bulbagarden.net/wiki/Doublade_(Pok%C3%A9mon),59,110,150,35,45,49,448
0681,Aegislash Shield Forme,https://bulbapedia.bulbagarden.net/wiki/Aegislash_(Pok%C3%A9mon),60,50,140,60,50,140,500
0681,Aegislash Blade Forme,https://bulbapedia.bulbagarden.net/wiki/Aegislash_(Pok%C3%A9mon),60,140,50,60,140,50,500
0682,Spritzee,https://bulbapedia.bulbagarden.net/wiki/Spritzee_(Pok%C3%A9mon),78,52,60,23,63,65,341
0683,Aromatisse,https://bulbapedia.bulbagarden.net/wiki/Aromatisse_(Pok%C3%A9mon),101,72,72,29,99,89,462
0684,Swirlix,https://bulbapedia.bulbagarden.net/wiki/Swirlix_(Pok%C3%A9mon),62,48,66,49,59,57,341
0685,Slurpuff,https://bulbapedia.bulbagarden.net/wiki/Slurpuff_(Pok%C3%A9mon),82,80,86,72,85,75,480
0686,Inkay,https://bulbapedia.bulbagarden.net/wiki/Inkay_(Pok%C3%A9mon),53,54,53,45,37,46,288
0687,Malamar,https://bulbapedia.bulbagarden.net/wiki/Malamar_(Pok%C3%A9mon),86,92,88,73,68,75,482
0687,Malamar Mega Malamar,https://bulbapedia.bulbagarden.net/wiki/Malamar_(Pok%C3%A9mon),86,102,88,88,98,120,582
0688,Binacle,https://bulbapedia.bulbagarden.net/wiki/Binacle_(Pok%C3%A9mon),42,52,67,50,39,56,306
0689,Barbaracle,https://bulbapedia.bulbagarden.net/wiki/Barbaracle_(Pok%C3%A9mon),72,105,115,68,54,86,500
0689,Barbaracle Mega Barbaracle,https://bulbapedia.bulbagarden.net/wiki/Barbaracle_(Pok%C3%A9mon),72,140,130,88,64,106,600
0690,Skrelp,https://bulbapedia.bulbagarden.net/wiki/Skrelp_(Pok%C3%A9mon),50,60,60,30,60,60,320
0691,Dragalge,https://bulbapedia.bulbagarden.net/wiki/Dragalge_(Pok%C3%A9mon),65,75,90,44,97,123,494
0691,Dragalge Mega Dragalge,https://bulbapedia.bulbagarden.net/wiki/Dragalge_(Pok%C3%A9mon),65,85,105,44,132,163,594
0692,Clauncher,https://bulbapedia.bulbagarden.net/wiki/Clauncher_(Pok%C3%A9mon),50,53,62,44,58,63,330
0693,Clawitzer,https://bulbapedia.bulbagarden.net/wiki/Clawitzer_(Pok%C3%A9mon),71,73,88,59,120,89,500
0694,Helioptile,https://bulbapedia.bulbagarden.net/wiki/Helioptile_(Pok%C3%A9mon),44,38,33,70,61,43,289
0695,Heliolisk,https://bulbapedia.bulbagarden.net/wiki/Heliolisk_(Pok%C3%A9mon),62,55,52,109,109,94,481
0696,Tyrunt,https://bulbapedia.bulbagarden.net/wiki/Tyrunt_(Pok%C3%A9mon),58,89,77,48,45,45,362
0697,Tyrantrum,https://bulbapedia.bulbagarden.net/wiki/Tyrantrum_(Pok%C3%A9mon),82,121,119,71,69,59,521
0698,Amaura,https://bulbapedia.bulbagarden.net/wiki/Amaura_(Pok%C3%A9mon),77,59,50,46,67,63,362
0699,Aurorus,https://bulbapedia.bulbagarden.net/wiki/Aurorus_(Pok%C3%A9mon),123,77,72,58,99,92,521
0700,Sylveon,https://bulbapedia.bulbagarden.net/wiki/Sylveon_(Pok%C3%A9mon),95,65,65,60,110,130,525
0701,Hawlucha,https://bulbapedia.bulbagarden.net/wiki/Hawlucha_(Pok%C3%A9mon),78,92,75,118,74,63,500
