Pokedex Number,Pokemon,Link,HP,Attack,Defense,Speed,Special Attack,Special Defense,Stat Total
647,Keldeo,https://bulbapedia.bulbagarden.net/wiki/Keldeo_(Pok%C3%A9mon),91,72,90,108,129,90,580
648,Meloetta Aria Forme,https://bulbapedia.bulbagarden.net/wiki/Meloetta_(Pok%C3%A9mon),100,77,77,90,128,128,600
648,Meloetta Pirouette Forme,https://bulbapedia.bulbagarden.net/wiki/Meloetta_(Pok%C3%A9mon),100,128,90,128,77,77,600
649,Genesect,https://bulbapedia.bulbagarden.net/wiki/Genesect_(Pok%C3%A9mon),71,120,95,99,120,95,600
650,Chespin,https://bulbapedia.bulbagarden.net/wiki/Chespin_(Pok%C3%A9mon),56,61,65,38,48,45,313
651,Quilladin,https://bulbapedia.bulbagarden.net/wiki/Quilladin_(Pok%C3%A9mon),61,78,95,57,56,58,405
652,Chesnaught,https://bulbapedia.bulbagarden.net/wiki/Chesnaught_(Pok%C3%A9mon),88,107,122,64,74,75,530
653,Fennekin,https://bulbapedia.bulbagarden.net/wiki/Fennekin_(Pok%C3%A9mon),40,45,40,60,62,60,307
654,Braixen,https://bulbapedia.bulbagarden.net/wiki/Braixen_(Pok%C3%A9mon),59,59,58,73,90,70,409
655,Delphox,https://bulbapedia.bulbagarden.net/wiki/Delphox_(Pok%C3%A9mon),75,69,72,104,114,100,534
656,Froakie,https://bulbapedia.bulbagarden.net/wiki/Froakie_(Pok%C3%A9mon),41,56,40,71,62,44,314
657,Frogadier,https://bulbapedia.bulbagarden.net/wiki/Frogadier_(Pok%C3%A9mon),54,63,52,97,83,56,405
658,Greninja,https://bulbapedia.bulbagarden.net/wiki/Greninja_(Pok%C3%A9mon),72,95,67,122,103,71,530
659,Bunnelby,https://bulbapedia.bulbagarden.net/wiki/Bunnelby_(Pok%C3%A9mon),38,36,38,57,32,36,237
660,Diggersby,https://bulbapedia.bulbagarden.net/wiki/Diggersby_(Pok%C3%A9mon),85,56,77,78,50,77,423
661,Fletchling,https://bulbapedia.bulbagarden.net/wiki/Fletchling_(Pok%C3%A9mon),45,50,43,62,40,38,278
662,Fletchinder,https://bulbapedia.bulbagarden.net/wiki/Fletchinder_(Pok%C3%A9mon),62,73,55,84,56,52,382
663,Talonflame,https://bulbapedia.bulbagarden.net/wiki/Talonflame_(Pok%C3%A9mon),78,81,71,126,74,69,499
664,Scatterbug,https://bulbapedia.bulbagarden.net/wiki/Scatterbug_(Pok%C3%A9mon),38,35,40,35,27,25,200
665,Spewpa,https://bulbapedia.bulbagarden.net/wiki/Spewpa_(Pok%C3%A9mon),45,22,60,29,27,30,213
666,Vivillon,https://bulbapedia.bulbagarden.net/wiki/Vivillon_(Pok%C3%A9mon),80,52,50,89,90,50,411
667,Litleo,https://bulbapedia.bulbagarden.net/wiki/Litleo_(Pok%C3%A9mon),62,50,58,72,73,54,369
668,Pyroar,https://bulbapedia.bulbagarden.net/wiki/Pyroar_(Pok%C3%A9mon),86,68,72,106,109,66,507
669,Flabébé,https://bulbapedia.bulbagarden.net/wiki/Flab%C3%A9b%C3%A9_(Pok%C3%A9mon),44,38,39,42,61,79,303
670,Floette,https://bulbapedia.bulbagarden.net/wiki/Floette_(Pok%C3%A9mon),54,45,47,52,75,98,371
671,Florges,https://bulbapedia.bulbagarden.net/wiki/Florges_(Pok%C3%A9mon),78,65,68,75,112,154,552
672,Skiddo,https://bulbapedia.bulbagarden.net/wiki/Skiddo_(Pok%C3%A9mon),66,65,48,52,62,57,350
673,Gogoat,https://bulbapedia.bulbagarden.net/wiki/Gogoat_(Pok%C3%A9mon),123,100,62,68,97,81,531
674,Pancham,https://bulbapedia.bulbagarden.net/wiki/Pancham_(Pok%C3%A9mon),67,82,62,43,46,48,348
675,Pangoro,https://bulbapedia.bulbagarden.net/wiki/Pangoro_(Pok%C3%A9mon),95,124,78,58,69,71,495
676,Furfrou,https://bulbapedia.bulbagarden.net/wiki/Furfrou_(Pok%C3%A9mon),75,80,60,102,65,90,472
677,Espurr,https://bulbapedia.bulbagarden.net/wiki/Espurr_(Pok%C3%A9mon),62,48,54,68,63,60,355
678,Meowstic,https://bulbapedia.bulbagarden.net/wiki/Meowstic_(Pok%C3%A9mon),74,48,76,104,83,81,466
679,Honedge,https://bulbapedia.bulbagarden.net/wiki/Honedge_(Pok%C3%A9mon),45,80,100,28,35,37,325
680,Doublade,https://bulbapedia.bulbagarden.net/wiki/Doublade_(Pok%C3%A9mon),59,110,150,35,45,49,448
681,Aegislash Shield Forme,https://bulbapedia.bulbagarden.net/wiki/Aegislash_(Pok%C3%A9mon),60,50,140,60,50,140,500
681,Aegislash Blade Forme,https://bulbapedia.bulbagarden.net/wiki/Aegislash_(Pok%C3%A9mon),60,140,50,60,140,50,500
682,Spritzee,https://bulbapedia.bulbagarden.net/wiki/Spritzee_(Pok%C3%A9mon),78,52,60,23,63,65,341
683,Aromatisse,https://bulbapedia.bulbagarden.net/wiki/Aromatisse_(Pok%C3%A9mon),101,72,72,29,99,89,462
684,Swirlix,https://bulbapedia.bulbagarden.net/wiki/Swirlix_(Pok%C3%A9mon),62,48,66,49,59,57,341
685,Slurpuff,https://bulbapedia.bulbagarden.net/wiki/Slurpuff_(Pok%C3%A9mon),82,80,86,72,85,75,480
686,Inkay,https://bulbapedia.bulbagarden.net/wiki/Inkay_(Pok%C3%A9mon),53,54,53,45,37,46,288
687,Malamar,https://bulbapedia.bulbagarden.net/wiki/Malamar_(Pok%C3%A9mon),86,92,88,73,68,75,482
688,Binacle,https://bulbapedia.bulbagarden.net/wiki/Binacle_(Pok%C3%A9mon),42,52,67,50,39,56,306
689,Barbaracle,https://bulbapedia.bulbagarden.net/wiki/Barbaracle_(Pok%C3%A9mon),72,105,115,68,54,86,500
690,Skrelp,https://bulbapedia.bulbagarden.net/wiki/Skrelp_(Pok%C3%A9mon),50,60,60,30,60,60,320
691,Dragalge,https://bulbapedia.bulbagarden.net/wiki/Dragalge_(Pok%C3%A9mon),65,75,90,44,97,123,494
692,Clauncher,https://bulbapedia.bulbagarden.net/wiki/Clauncher_(Pok%C3%A9mon),50,53,62,44,58,63,330
693,Clawitzer,https://bulbapedia.bulbagarden.net/wiki/Clawitzer_(Pok%C3%A9mon),71,73,88,59,120,89,500
694,Helioptile,https://bulbapedia.bulbagarden.net/wiki/Helioptile_(Pok%C3%A9mon),44,38,33,70,61,43,289
695,Heliolisk,https://bulbapedia.bulbagarden.net/wiki/Heliolisk_(Pok%C3%A9mon),62,55,52,109,109,94,481
696,Tyrunt,https://bulbapedia.bulbagarden.net/wiki/Tyrunt_(Pok%C3%A9mon),58,89,77,48,45,45,362
697,Tyrantrum,https://bulbapedia.bulbagarden.net/wiki/Tyrantrum_(Pok%C3%A9mon),82,121,119,71,69,59,521
698,Amaura,https://bulbapedia.bulbagarden.net/wiki/Amaura_(Pok%C3%A9mon),77,59,50,46,67,63,362
699,Aurorus,https://bulbapedia.bulbagarden.net/wiki/Aurorus_(Pok%C3%A9mon),123,77,72,58,99,92,521
700,Sylveon,https://bulbapedia.bulbagarden.net/wiki/Sylveon_(Pok%C3%A9mon),95,65,65,60,110,130,525
701,Hawlucha,https://bulbapedia.bulbagarden.net/wiki/Hawlucha_(Pok%C3%A9mon),78,92,75,118,74,63,500
702,Dedenne,https://bulbapedia.bulbagarden.net/wiki/Dedenne_(Pok%C3%A9mon),67,58,57,101,81,67,431
703,Carbink,https://bulbapedia.bulbagarden.net/wiki/Carbink_(Pok%C3%A9mon),50,50,150,50,50,150,500
704,Goomy,https://bulbapedia.bulbagarden.net/wiki/Goomy_(Pok%C3%A9mon),45,50,35,40,55,75,300
705,Sliggoo,https://bulbapedia.bulbagarden.net/wiki/Sliggoo_(Pok%C3%A9mon),68,75,53,60,83,113,452
706,Goodra,https://bulbapedia.bulbagarden.net/wiki/Goodra_(Pok%C3%A9mon),90,100,70,80,110,150,600
707,Klefki,https://bulbapedia.bulbagarden.net/wiki/Klefki_(Pok%C3%A9mon),57,80,91,75,80,87,470
708,Phantump,https://bulbapedia.bulbagarden.net/wiki/Phantump_(Pok%C3%A9mon),43,70,48,38,50,60,309
709,Trevenant,https://bulbapedia.bulbagarden.net/wiki/Trevenant_(Pok%C3%A9mon),85,110,76,56,65,82,474
710,Pumpkaboo Small Size,https://bulbapedia.bulbagarden.net/wiki/Pumpkaboo_(Pok%C3%A9mon),44,66,70,56,44,55,335
710,Pumpkaboo Average Size,https://bulbapedia.bulbagarden.net/wiki/Pumpkaboo_(Pok%C3%A9mon),49,66,70,51,44,55,335
710,Pumpkaboo Large Size,https://bulbapedia.bulbagarden.net/wiki/Pumpkaboo_(Pok%C3%A9mon),54,66,70,46,44,55,335
710,Pumpkaboo Super Size,https://bulbapedia.bulbagarden.net/wiki/Pumpkaboo_(Pok%C3%A9mon),59,66,70,41,44,55,335
711,Gourgeist Small Size,https://bulbapedia.bulbagarden.net/wiki/Gourgeist_(Pok%C3%A9mon),55,85,122,99,58,75,494
711,Gourgeist Average Size,https://bulbapedia.bulbagarden.net/wiki/Gourgeist_(Pok%C3%A9mon),65,90,122,84,58,75,494
711,Gourgeist Large Size,https://bulbapedia.bulbagarden.net/wiki/Gourgeist_(Pok%C3%A9mon),75,95,122,69,58,75,494
711,Gourgeist Super Size,https://bulbapedia.bulbagarden.net/wiki/Gourgeist_(Pok%C3%A9mon),85,100,122,54,58,75,494
712,Bergmite,https://bulbapedia.bulbagarden.net/wiki/Bergmite_(Pok%C3%A9mon),55,69,85,28,32,35,304
713,Avalugg,https://bulbapedia.bulbagarden.net/wiki/Avalugg_(Pok%C3%A9mon),95,117,184,28,44,46,514
714,Noibat,https://bulbapedia.bulbagarden.net/wiki/Noibat_(Pok%C3%A9mon),40,30,35,55,45,40,245
715,Noivern,https://bulbapedia.bulbagarden.net/wiki/Noivern_(Pok%C3%A9mon),85,70,80,123,97,80,535
716,Xerneas,https://bulbapedia.bulbagarden.net/wiki/Xerneas_(Pok%C3%A9mon),126,131,95,99,131,98,680
717,Yveltal,https://bulbapedia.bulbagarden.net/wiki/Yveltal_(Pok%C3%A9mon),126,131,95,99,131,98,680
718,Zygarde 50% Forme,https://bulbapedia.bulbagarden.net/wiki/Zygarde_(Pok%C3%A9mon),108,100,121,95,81,95,600
718,Zygarde 10% Forme,https://bulbapedia.bulbagarden.net/wiki/Zygarde_(Pok%C3%A9mon),54,100,71,115,61,85,486
718,Zygarde Complete Forme,https://bulbapedia.bulbagarden.net/wiki/Zygarde_(Pok%C3%A9mon),216,100,121,85,91,95,708
719,Diancie,https://bulbapedia.bulbagarden.net/wiki/Diancie_(Pok%C3%A9mon),50,100,150,50,100,150,600
720,Hoopa Hoopa Confined,https://bulbapedia.bulbagarden.net/wiki/Hoopa_(Pok%C3%A9mon),80,110,60,70,150,130,600
720,Hoopa Hoopa Unbound,https://bulbapedia.bulbagarden.net/wiki/Hoopa_(Pok%C3%A9mon),80,160,60,80,170,130,680
721,Volcanion,https://bulbapedia.bulbagarden.net/wiki/Volcanion_(Pok%C3%A9mon),80,110,120,70,130,90,600
722,Rowlet,https://bulbapedia.bulbagarden.net/wiki/Rowlet_(Pok%C3%A9mon),68,55,55,42,50,50,320
723,Dartrix,https://bulbapedia.bulbagarden.net/wiki/Dartrix_(Pok%C3%A9mon),78,75,75,52,70,70,420
724,Decidueye,https://bulbapedia.bulbagarden.net/wiki/Decidueye_(Pok%C3%A9mon),78,107,75,70,100,100,530
725,Litten,https://bulbapedia.bulbagarden.net/wiki/Litten_(Pok%C3%A9mon),45,65,40,70,60,40,320
726,Torracat,https://bulbapedia.bulbagarden.net/wiki/Torracat_(Pok%C3%A9mon),65,85,50,90,80,50,420
727,Incineroar,https://bulbapedia.bulbagarden.net/wiki/Incineroar_(Pok%C3%A9mon),95,115,90,60,80,90,530
728,Popplio,https://bulbapedia.bulbagarden.net/wiki/Popplio_(Pok%C3%A9mon),50,54,54,40,66,56,320
729,Brionne,https://bulbapedia.bulbagarden.net/wiki/Brionne_(Pok%C3%A9mon),60,69,69,50,91,81,420
730,Primarina,https://bulbapedia.bulbagarden.net/wiki/Primarina_(Pok%C3%A9mon),80,74,74,60,126,116,530
731,Pikipek,https://bulbapedia.bulbagarden.net/wiki/Pikipek_(Pok%C3%A9mon),35,75,30,65,30,30,265
732,Trumbeak,https://bulbapedia.bulbagarden.net/wiki/Trumbeak_(Pok%C3%A9mon),55,85,50,75,40,50,355
733,Toucannon,https://bulbapedia.bulbagarden.net/wiki/Toucannon_(Pok%C3%A9mon),80,120,75,60,75,75,485
734,Yungoos,https://bulbapedia.bulbagarden.net/wiki/Yungoos_(Pok%C3%A9mon),48,70,30,45,30,30,253
735,Gumshoos,https://bulbapedia.bulbagarden.net/wiki/Gumshoos_(Pok%C3%A9mon),88,110,60,45,55,60,418
736,Grubbin,https://bulbapedia.bulbagarden.net/wiki/Grubbin_(Pok%C3%A9mon),47,62,45,46,55,45,300
737,Charjabug,https://bulbapedia.bulbagarden.net/wiki/Charjabug_(Pok%C3%A9mon),57,82,95,36,55,75,400
738,Vikavolt,https://bulbapedia.bulbagarden.net/wiki/Vikavolt_(Pok%C3%A9mon),77,70,90,43,145,75,500
739,Crabrawler,https://bulbapedia.bulbagarden.net/wiki/Crabrawler_(Pok%C3%A9mon),47,82,57,63,42,47,338
740,Crabominable,https://bulbapedia.bulbagarden.net/wiki/Crabominable_(Pok%C3%A9mon),97,132,77,43,62,67,478
741,Oricorio,https://bulbapedia.bulbagarden.net/wiki/Oricorio_(Pok%C3%A9mon),75,70,70,93,98,70,476
742,Cutiefly,https://bulbapedia.bulbagarden.net/wiki/Cutiefly_(Pok%C3%A9mon),40,45,40,84,55,40,304
743,Ribombee,https://bulbapedia.bulbagarden.net/wiki/Ribombee_(Pok%C3%A9mon),60,55,60,124,95,70,464
744,Rockruff,https://bulbapedia.bulbagarden.net/wiki/Rockruff_(Pok%C3%A9mon),45,65,40,60,30,40,280
745,Lycanroc Midday Form,https://bulbapedia.bulbagarden.net/wiki/Lycanroc_(Pok%C3%A9mon),75,115,65,112,55,65,487
745,Lycanroc Midnight Form,https://bulbapedia.bulbagarden.net/wiki/Lycanroc_(Pok%C3%A9mon),85,115,75,82,55,75,487
745,Lycanroc Dusk Form,https://bulbapedia.bulbagarden.net/wiki/Lycanroc_(Pok%C3%A9mon),75,117,65,110,55,65,487
746,Wishiwashi Solo Form,https://bulbapedia.bulbagarden.net/wiki/Wishiwashi_(Pok%C3%A9mon),45,20,20,40,25,25,175
746,Wishiwashi School Form,https://bulbapedia.bulbagarden.net/wiki/Wishiwashi_(Pok%C3%A9mon),45,140,130,30,140,135,620
747,Mareanie,https://bulbapedia.bulbagarden.net/wiki/Mareanie_(Pok%C3%A9mon),50,53,62,45,43,52,305
748,Toxapex,https://bulbapedia.bulbagarden.net/wiki/Toxapex_(Pok%C3%A9mon),50,63,152,35,53,142,495
749,Mudbray,https://bulbapedia.bulbagarden.net/wiki/Mudbray_(Pok%C3%A9mon),70,100,70,45,45,55,385
750,Mudsdale,https://bulbapedia.bulbagarden.net/wiki/Mudsdale_(Pok%C3%A9mon),100,125,100,35,55,85,500
751,Dewpider,https://bulbapedia.bulbagarden.net/wiki/Dewpider_(Pok%C3%A9mon),38,40,52,27,40,72,269
752,Araquanid,https://bulbapedia.bulbagarden.net/wiki/Araquanid_(Pok%C3%A9mon),68,70,92,42,50,132,454
753,Fomantis,https://bulbapedia.bulbagarden.net/wiki/Fomantis_(Pok%C3%A9mon),40,55,35,35,50,35,250
754,Lurantis,https://bulbapedia.bulbagarden.net/wiki/Lurantis_(Pok%C3%A9mon),70,105,90,45,80,90,480
755,Morelull,https://bulbapedia.bulbagarden.net/wiki/Morelull_(Pok%C3%A9mon),40,35,55,15,65,75,285
756,Shiinotic,https://bulbapedia.bulbagarden.net/wiki/Shiinotic_(Pok%C3%A9mon),60,45,80,30,90,100,405
757,Salandit,https://bulbapedia.bulbagarden.net/wiki/Salandit_(Pok%C3%A9mon),48,44,40,77,71,40,320
758,Salazzle,https://bulbapedia.bulbagarden.net/wiki/Salazzle_(Pok%C3%A9mon),68,64,60,117,111,60,480
759,Stufful,https://bulbapedia.bulbagarden.net/wiki/Stufful_(Pok%C3%A9mon),70,75,50,50,45,50,340
760,Bewear,https://bulbapedia.bulbagarden.net/wiki/Bewear_(Pok%C3%A9mon),120,125,80,60,55,60,500
761,Bounsweet,https://bulbapedia.bulbagarden.net/wiki/Bounsweet_(Pok%C3%A9mon),42,30,38,32,30,38,210
762,Steenee,https://bulbapedia.bulbagarden.net/wiki/Steenee_(Pok%C3%A9mon),52,40,48,62,40,48,290
763,Tsareena,https://bulbapedia.bulbagarden.net/wiki/Tsareena_(Pok%C3%A9mon),72,120,98,72,50,98,510
764,Comfey,https://bulbapedia.bulbagarden.net/wiki/Comfey_(Pok%C3%A9mon),51,52,90,100,82,110,485
765,Oranguru,https://bulbapedia.bulbagarden.net/wiki/Oranguru_(Pok%C3%A9mon),90,60,80,60,90,110,490
766,Passimian,https://bulbapedia.bulbagarden.net/wiki/Passimian_(Pok%C3%A9mon),100,120,90,80,40,60,490
767,Wimpod,https://bulbapedia.bulbagarden.net/wiki/Wimpod_(Pok%C3%A9mon),25,35,40,80,20,30,230
768,Golisopod,https://bulbapedia.bulbagarden.net/wiki/Golisopod_(Pok%C3%A9mon),75,125,140,40,60,90,530
769,Sandygast,https://bulbapedia.bulbagarden.net/wiki/Sandygast_(Pok%C3%A9mon),55,55,80,15,70,45,320
770,Palossand,https://bulbapedia.bulbagarden.net/wiki/Palossand_(Pok%C3%A9mon),85,75,110,35,100,75,480
771,Pyukumuku,https://bulbapedia.bulbagarden.net/wiki/Pyukumuku_(Pok%C3%A9mon),55,60,130,5,30,130,410
772,Type: Null,https://bulbapedia.bulbagarden.net/wiki/Type:_Null_(Pok%C3%A9mon),95,95,95,59,95,95,534
773,Silvally,https://bulbapedia.bulbagarden.net/wiki/Silvally_(Pok%C3%A9mon),95,95,95,95,95,95,570
774,Minior Meteor Form,https://bulbapedia.bulbagarden.net/wiki/Minior_(Pok%C3%A9mon),60,60,100,60,60,100,440
774,Minior Core,https://bulbapedia.bulbagarden.net/wiki/Minior_(Pok%C3%A9mon),60,100,60,120,100,60,500
775,Komala,https://bulbapedia.bulbagarden.net/wiki/Komala_(Pok%C3%A9mon),65,115,65,65,75,95,480
776,Turtonator,https://bulbapedia.bulbagarden.net/wiki/Turtonator_(Pok%C3%A9mon),60,78,135,36,91,85,485
777,Togedemaru,https://bulbapedia.bulbagarden.net/wiki/Togedemaru_(Pok%C3%A9mon),65,98,63,96,40,73,435
778,Mimikyu,https://bulbapedia.bulbagarden.net/wiki/Mimikyu_(Pok%C3%A9mon),55,90,80,96,50,105,476
779,Bruxish,https://bulbapedia.bulbagarden.net/wiki/Bruxish_(Pok%C3%A9mon),68,105,70,92,70,70,475
780,Drampa,https://bulbapedia.bulbagarden.net/wiki/Drampa_(Pok%C3%A9mon),78,60,85,36,135,91,485
781,Dhelmise,https://bulbapedia.bulbagarden.net/wiki/Dhelmise_(Pok%C3%A9mon),70,131,100,40,86,90,517
782,Jangmo-o,https://bulbapedia.bulbagarden.net/wiki/Jangmo-o_(Pok%C3%A9mon),45,55,65,45,45,45,300
783,Hakamo-o,https://bulbapedia.bulbagarden.net/wiki/Hakamo-o_(Pok%C3%A9mon),55,75,90,65,65,70,420
784,Kommo-o,https://bulbapedia.bulbagarden.net/wiki/Kommo-o_(Pok%C3%A9mon),75,110,125,85,100,105,600
785,Tapu Koko,https://bulbapedia.bulbagarden.net/wiki/Tapu_Koko_(Pok%C3%A9mon),70,115,85,130,95,75,570
786,Tapu Lele,https://bulbapedia.bulbagarden.net/wiki/Tapu_Lele_(Pok%C3%A9mon),70,85,75,95,130,115,570
787,Tapu Bulu,https://bulbapedia.bulbagarden.net/wiki/Tapu_Bulu_(Pok%C3%A9mon),70,130,115,75,85,95,570
788,Tapu Fini,https://bulbapedia.bulbagarden.net/wiki/Tapu_Fini_(Pok%C3%A9mon),70,75,115,85,95,130,570
789,Cosmog,https://bulbapedia.bulbagarden.net/wiki/Cosmog_(Pok%C3%A9mon),43,29,31,37,29,31,200
790,Cosmoem,https://bulbapedia.bulbagarden.net/wiki/Cosmoem_(Pok%C3%A9mon),43,29,131,37,29,131,400
791,Solgaleo,https://bulbapedia.bulbagarden.net/wiki/Solgaleo_(Pok%C3%A9mon),137,137,107,97,113,89,680
792,Lunala,https://bulbapedia.bulbagarden.net/wiki/Lunala_(Pok%C3%A9mon),137,113,89,97,137,107,680
793,Nihilego,https://bulbapedia.bulbagarden.net/wiki/Nihilego_(Pok%C3%A9mon),109,53,47,103,127,131,570
794,Buzzwole,https://bulbapedia.bulbagarden.net/wiki/Buzzwole_(Pok%C3%A9mon),107,139,139,79,53,53,570
795,Pheromosa,https://bulbapedia.bulbagarden.net/wiki/Pheromosa_(Pok%C3%A9mon),71,137,37,151,137,37,570
796,Xurkitree,https://bulbapedia.bulbagarden.net/wiki/Xurkitree_(Pok%C3%A9mon),83,89,71,83,173,71,570
797,Celesteela,https://bulbapedia.bulbagarden.net/wiki/Celesteela_(Pok%C3%A9mon),97,101,103,61,107,101,570
798,Kartana,https://bulbapedia.bulbagarden.net/wiki/Kartana_(Pok%C3%A9mon),59,181,131,109,59,31,570
799,Guzzlord,https://bulbapedia.bulbagarden.net/wiki/Guzzlord_(Pok%C3%A9mon),223,101,53,43,97,53,570
800,Necrozma,https://bulbapedia.bulbagarden.net/wiki/Necrozma_(Pok%C3%A9mon),97,107,101,79,127,89,600
801,Magearna,https://bulbapedia.bulbagarden.net/wiki/Magearna_(Pok%C3%A9mon),80,95,115,65,130,115,600
802,Marshadow,https://bulbapedia.bulbagarden.net/wiki/Marshadow_(Pok%C3%A9mon),90,125,80,125,90,90,600
803,Poipole,https://bulbapedia.bulbagarden.net/wiki/Poipole_(Pok%C3%A9mon),67,73,67,73,73,67,420
804,Naganadel,https://bulbapedia.bulbagarden.net/wiki/Naganadel_(Pok%C3%A9mon),73,73,73,121,127,73,540
805,Stakataka,https://bulbapedia.bulbagarden.net/wiki/Stakataka_(Pok%C3%A9mon),61,131,211,13,53,101,570
806,Blacephalon,https://bulbapedia.bulbagarden.net/wiki/Blacephalon_(Pok%C3%A9mon),53,127,53,107,151,79,570
807,Zeraora,https://bulbapedia.bulbagarden.net/wiki/Zeraora_(Pok%C3%A9mon),88,112,75,143,102,80,600
808,Meltan,https://bulbapedia.bulbagarden.net/wiki/Meltan_(Pok%C3%A9mon),46,65,65,34,55,35,300
809,Melmetal,https://bulbapedia.bulbagarden.net/wiki/Melmetal_(Pok%C3%A9mon),135,143,143,34,80,65,600
810,Grookey,https://bulbapedia.bulbagarden.net/wiki/Grookey_(Pok%C3%A9mon),50,65,50,65,40,40,310
811,Thwackey,https://bulbapedia.bulbagarden.net/wiki/Thwackey_(Pok%C3%A9mon),70,85,70,80,55,60,420
812,Rillaboom,https://bulbapedia.bulbagarden.net/wiki/Rillaboom_(Pok%C3%A9mon),100,125,90,85,60,70,530
813,Scorbunny,https://bulbapedia.bulbagarden.net/wiki/Scorbunny_(Pok%C3%A9mon),50,71,40,69,40,40,310
814,Raboot,https://bulbapedia.bulbagarden.net/wiki/Raboot_(Pok%C3%A9mon),65,86,60,94,55,60,420
815,Cinderace,https://bulbapedia.bulbagarden.net/wiki/Cinderace_(Pok%C3%A9mon),80,116,75,119,65,75,530
816,Sobble,https://bulbapedia.bulbagarden.net/wiki/Sobble_(Pok%C3%A9mon),50,40,40,70,70,40,310
817,Drizzile,https://bulbapedia.bulbagarden.net/wiki/Drizzile_(Pok%C3%A9mon),65,60,55,90,95,55,420
818,Inteleon,https://bulbapedia.bulbagarden.net/wiki/Inteleon_(Pok%C3%A9mon),70,85,65,120,125,65,530
819,Skwovet,https://bulbapedia.bulbagarden.net/wiki/Skwovet_(Pok%C3%A9mon),70,55,55,25,35,35,275
820,Greedent,https://bulbapedia.bulbagarden.net/wiki/Greedent_(Pok%C3%A9mon),120,95,95,20,55,75,460
821,Rookidee,https://bulbapedia.bulbagarden.net/wiki/Rookidee_(Pok%C3%A9mon),38,47,35,57,33,35,245
822,Corvisquire,https://bulbapedia.bulbagarden.net/wiki/Corvisquire_(Pok%C3%A9mon),68,67,55,77,43,55,365
823,Corviknight,https://bulbapedia.bulbagarden.net/wiki/Corviknight_(Pok%C3%A9mon),98,87,105,67,53,85,495
824,Blipbug,https://bulbapedia.bulbagarden.net/wiki/Blipbug_(Pok%C3%A9mon),25,20,20,45,25,45,180
825,Dottler,https://bulbapedia.bulbagarden.net/wiki/Dottler_(Pok%C3%A9mon),50,35,80,30,50,90,335
826,Orbeetle,https://bulbapedia.bulbagarden.net/wiki/Orbeetle_(Pok%C3%A9mon),60,45,110,90,80,120,505
827,Nickit,https://bulbapedia.bulbagarden.net/wiki/Nickit_(Pok%C3%A9mon),40,28,28,50,47,52,245
828,Thievul,https://bulbapedia.bulbagarden.net/wiki/Thievul_(Pok%C3%A9mon),70,58,58,90,87,92,455
829,Gossifleur,https://bulbapedia.bulbagarden.net/wiki/Gossifleur_(Pok%C3%A9mon),40,40,60,10,40,60,250
830,Eldegoss,https://bulbapedia.bulbagarden.net/wiki/Eldegoss_(Pok%C3%A9mon),60,50,90,60,80,120,460
831,Wooloo,https://bulbapedia.bulbagarden.net/wiki/Wooloo_(Pok%C3%A9mon),42,40,55,48,40,45,270
832,Dubwool,https://bulbapedia.bulbagarden.net/wiki/Dubwool_(Pok%C3%A9mon),72,80,100,88,60,90,490
833,Chewtle,https://bulbapedia.bulbagarden.net/wiki/Chewtle_(Pok%C3%A9mon),50,64,50,44,38,38,284
834,Drednaw,https://bulbapedia.bulbagarden.net/wiki/Drednaw_(Pok%C3%A9mon),90,115,90,74,48,68,485
835,Yamper,https://bulbapedia.bulbagarden.net/wiki/Yamper_(Pok%C3%A9mon),59,45,50,26,40,50,270
836,Boltund,https://bulbapedia.bulbagarden.net/wiki/Boltund_(Pok%C3%A9mon),69,90,60,121,90,60,490
837,Rolycoly,https://bulbapedia.bulbagarden.net/wiki/Rolycoly_(Pok%C3%A9mon),30,40,50,30,40,50,240
838,Carkol,https://bulbapedia.bulbagarden.net/wiki/Carkol_(Pok%C3%A9mon),80,60,90,50,60,70,410
839,Coalossal,https://bulbapedia.bulbagarden.net/wiki/Coalossal_(Pok%C3%A9mon),110,80,120,30,80,90,510
840,Applin,https://bulbapedia.bulbagarden.net/wiki/Applin_(Pok%C3%A9mon),40,40,80,20,40,40,260
841,Flapple,https://bulbapedia.bulbagarden.net/wiki/Flapple_(Pok%C3%A9mon),70,110,80,70,95,60,485
842,Appletun,https://bulbapedia.bulbagarden.net/wiki/Appletun_(Pok%C3%A9mon),110,85,80,30,100,80,485
843,Silicobra,https://bulbapedia.bulbagarden.net/wiki/Silicobra_(Pok%C3%A9mon),52,57,75,46,35,50,315
844,Sandaconda,https://bulbapedia.bulbagarden.net/wiki/Sandaconda_(Pok%C3%A9mon),72,107,125,71,65,70,510
845,Cramorant,https://bulbapedia.bulbagarden.net/wiki/Cramorant_(Pok%C3%A9mon),70,85,55,85,85,95,475
846,Arrokuda,https://bulbapedia.bulbagarden.net/wiki/Arrokuda_(Pok%C3%A9mon),41,63,40,66,40,30,280
847,Barraskewda,https://bulbapedia.bulbagarden.net/wiki/Barraskewda_(Pok%C3%A9mon),61,123,60,136,60,50,490
848,Toxel,https://bulbapedia.bulbagarden.net/wiki/Toxel_(Pok%C3%A9mon),40,38,35,40,54,35,242
849,Toxtricity,https://bulbapedia.bulbagarden.net/wiki/Toxtricity_(Pok%C3%A9mon),75,98,70,75,114,70,502
